unit,s_adj,nace_r2,indic,geo,TIME_PERIOD,OBS_VALUE
I20,SCA,N,LM-LCI-TOT,EE,2021-Q1,103.8
I20,SCA,N,LM-LCI-TOT,EE,2021-Q2,106.6
I20,SCA,N,LM-LCI-TOT,EE,2021-Q3,108.6
I20,SCA,N,LM-LCI-TOT,EE,2021-Q4,110.0
I20,SCA,N,LM-LCI-TOT,EE,2022-Q1,113.1
I20,SCA,N,LM-LCI-TOT,EE,2022-Q2,111.9
I20,SCA,N,LM-LCI-TOT,EE,2022-Q3,114.9
I20,SCA,N,LM-LCI-TOT,EE,2022-Q4,118.6
I20,SCA,N,LM-LCI-TOT,EE,2023-Q1,129.4
I20,SCA,N,LM-LCI-TOT,EE,2023-Q2,131.6
I20,SCA,N,LM-LCI-TOT,EE,2023-Q3,126.7
I20,SCA,N,LM-LCI-TOT,EE,2023-Q4,131.5
I20,SCA,N,LM-LCI-TOT,EE,2024-Q1,137.8
I20,SCA,N,LM-LCI-TOT,EL,2021-Q1,107.4
I20,SCA,N,LM-LCI-TOT,EL,2021-Q2,104.3
I20,SCA,N,LM-LCI-TOT,EL,2021-Q3,102.0
I20,SCA,N,LM-LCI-TOT,EL,2021-Q4,105.1
I20,SCA,N,LM-LCI-TOT,EL,2022-Q1,114.6
I20,SCA,N,LM-LCI-TOT,EL,2022-Q2,114.9
I20,SCA,N,LM-LCI-TOT,EL,2022-Q3,118.8
I20,SCA,N,LM-LCI-TOT,EL,2022-Q4,111.6
I20,SCA,N,LM-LCI-TOT,EL,2023-Q1,109.0
I20,SCA,N,LM-LCI-TOT,EL,2023-Q2,117.7
I20,SCA,N,LM-LCI-TOT,EL,2023-Q3,122.4
I20,SCA,N,LM-LCI-TOT,EL,2023-Q4,127.4
I20,SCA,N,LM-LCI-TOT,EL,2024-Q1,128.1
I20,SCA,N,LM-LCI-TOT,ES,2021-Q1,101.7
I20,SCA,N,LM-LCI-TOT,ES,2021-Q2,101.9
I20,SCA,N,LM-LCI-TOT,ES,2021-Q3,102.2
I20,SCA,N,LM-LCI-TOT,ES,2021-Q4,102.8
I20,SCA,N,LM-LCI-TOT,ES,2022-Q1,101.7
I20,SCA,N,LM-LCI-TOT,ES,2022-Q2,102.0
I20,SCA,N,LM-LCI-TOT,ES,2022-Q3,103.7
I20,SCA,N,LM-LCI-TOT,ES,2022-Q4,104.7
I20,SCA,N,LM-LCI-TOT,ES,2023-Q1,106.9
I20,SCA,N,LM-LCI-TOT,ES,2023-Q2,108.8
I20,SCA,N,LM-LCI-TOT,ES,2023-Q3,110.0
I20,SCA,N,LM-LCI-TOT,ES,2023-Q4,111.9
I20,SCA,N,LM-LCI-TOT,ES,2024-Q1,112.8
I20,SCA,N,LM-LCI-TOT,EU,2021-Q1,100.1
I20,SCA,N,LM-LCI-TOT,EU,2021-Q2,100.7
I20,SCA,N,LM-LCI-TOT,EU,2021-Q3,102.7
I20,SCA,N,LM-LCI-TOT,EU,2021-Q4,103.6
I20,SCA,N,LM-LCI-TOT,EU,2022-Q1,104.7
I20,SCA,N,LM-LCI-TOT,EU,2022-Q2,106.6
I20,SCA,N,LM-LCI-TOT,EU,2022-Q3,108.2
I20,SCA,N,LM-LCI-TOT,EU,2022-Q4,111.2
I20,SCA,N,LM-LCI-TOT,EU,2023-Q1,112.7
I20,SCA,N,LM-LCI-TOT,EU,2023-Q2,114.4
I20,SCA,N,LM-LCI-TOT,EU,2023-Q3,116.1
I20,SCA,N,LM-LCI-TOT,EU,2023-Q4,117.4
I20,SCA,N,LM-LCI-TOT,EU,2024-Q1,119.8
I20,SCA,N,LM-LCI-TOT,EU27_2020,2021-Q1,100.1
I20,SCA,N,LM-LCI-TOT,EU27_2020,2021-Q2,100.8
I20,SCA,N,LM-LCI-TOT,EU27_2020,2021-Q3,102.7
I20,SCA,N,LM-LCI-TOT,EU27_2020,2021-Q4,103.6
I20,SCA,N,LM-LCI-TOT,EU27_2020,2022-Q1,104.8
I20,SCA,N,LM-LCI-TOT,EU27_2020,2022-Q2,106.7
I20,SCA,N,LM-LCI-TOT,EU27_2020,2022-Q3,108.3
I20,SCA,N,LM-LCI-TOT,EU27_2020,2022-Q4,111.3
I20,SCA,N,LM-LCI-TOT,EU27_2020,2023-Q1,112.7
I20,SCA,N,LM-LCI-TOT,EU27_2020,2023-Q2,114.5
I20,SCA,N,LM-LCI-TOT,EU27_2020,2023-Q3,116.1
I20,SCA,N,LM-LCI-TOT,EU27_2020,2023-Q4,117.5
I20,SCA,N,LM-LCI-TOT,EU27_2020,2024-Q1,119.8
I20,SCA,N,LM-LCI-TOT,FI,2021-Q1,99.1
I20,SCA,N,LM-LCI-TOT,FI,2021-Q2,101.5
I20,SCA,N,LM-LCI-TOT,FI,2021-Q3,102.0
I20,SCA,N,LM-LCI-TOT,FI,2021-Q4,99.3
I20,SCA,N,LM-LCI-TOT,FI,2022-Q1,101.9
I20,SCA,N,LM-LCI-TOT,FI,2022-Q2,101.7
I20,SCA,N,LM-LCI-TOT,FI,2022-Q3,102.8
I20,SCA,N,LM-LCI-TOT,FI,2022-Q4,103.4
I20,SCA,N,LM-LCI-TOT,FI,2023-Q1,104.9
I20,SCA,N,LM-LCI-TOT,FI,2023-Q2,110.1
I20,SCA,N,LM-LCI-TOT,FI,2023-Q3,112.5
I20,SCA,N,LM-LCI-TOT,FI,2023-Q4,116.5
I20,SCA,N,LM-LCI-TOT,FI,2024-Q1,114.4
I20,SCA,N,LM-LCI-TOT,FR,2021-Q1,98.3
I20,SCA,N,LM-LCI-TOT,FR,2021-Q2,101.3
I20,SCA,N,LM-LCI-TOT,FR,2021-Q3,102.4
I20,SCA,N,LM-LCI-TOT,FR,2021-Q4,102.1
I20,SCA,N,LM-LCI-TOT,FR,2022-Q1,103.2
I20,SCA,N,LM-LCI-TOT,FR,2022-Q2,104.7
I20,SCA,N,LM-LCI-TOT,FR,2022-Q3,106.7
I20,SCA,N,LM-LCI-TOT,FR,2022-Q4,105.4
I20,SCA,N,LM-LCI-TOT,FR,2023-Q1,108.7
I20,SCA,N,LM-LCI-TOT,FR,2023-Q2,110.7
I20,SCA,N,LM-LCI-TOT,FR,2023-Q3,112.7
I20,SCA,N,LM-LCI-TOT,FR,2023-Q4,110.0
I20,SCA,N,LM-LCI-TOT,FR,2024-Q1,113.5
I20,SCA,N,LM-LCI-TOT,HR,2021-Q1,97.3
I20,SCA,N,LM-LCI-TOT,HR,2021-Q2,97.7
I20,SCA,N,LM-LCI-TOT,HR,2021-Q3,100.9
I20,SCA,N,LM-LCI-TOT,HR,2021-Q4,103.8
I20,SCA,N,LM-LCI-TOT,HR,2022-Q1,108.1
I20,SCA,N,LM-LCI-TOT,HR,2022-Q2,110.4
I20,SCA,N,LM-LCI-TOT,HR,2022-Q3,113.1
I20,SCA,N,LM-LCI-TOT,HR,2022-Q4,116.9
I20,SCA,N,LM-LCI-TOT,HR,2023-Q1,124.9
I20,SCA,N,LM-LCI-TOT,HR,2023-Q2,131.8
I20,SCA,N,LM-LCI-TOT,HR,2023-Q3,134.6
I20,SCA,N,LM-LCI-TOT,HR,2023-Q4,137.2
I20,SCA,N,LM-LCI-TOT,HR,2024-Q1,140.1
I20,SCA,N,LM-LCI-TOT,HU,2021-Q1,102.4
I20,SCA,N,LM-LCI-TOT,HU,2021-Q2,103.1
I20,SCA,N,LM-LCI-TOT,HU,2021-Q3,106.9
I20,SCA,N,LM-LCI-TOT,HU,2021-Q4,108.9
I20,SCA,N,LM-LCI-TOT,HU,2022-Q1,112.1
I20,SCA,N,LM-LCI-TOT,HU,2022-Q2,114.2
I20,SCA,N,LM-LCI-TOT,HU,2022-Q3,119.5
I20,SCA,N,LM-LCI-TOT,HU,2022-Q4,124.9
I20,SCA,N,LM-LCI-TOT,HU,2023-Q1,131.6
I20,SCA,N,LM-LCI-TOT,HU,2023-Q2,135.8
I20,SCA,N,LM-LCI-TOT,HU,2023-Q3,138.9
I20,SCA,N,LM-LCI-TOT,HU,2023-Q4,142.6
I20,SCA,N,LM-LCI-TOT,HU,2024-Q1,145.8
I20,SCA,N,LM-LCI-TOT,IE,2021-Q1,106.8
I20,SCA,N,LM-LCI-TOT,IE,2021-Q2,110.6
I20,SCA,N,LM-LCI-TOT,IE,2021-Q3,106.4
I20,SCA,N,LM-LCI-TOT,IE,2021-Q4,106.4
I20,SCA,N,LM-LCI-TOT,IE,2022-Q1,116.5
I20,SCA,N,LM-LCI-TOT,IE,2022-Q2,109.6
I20,SCA,N,LM-LCI-TOT,IE,2022-Q3,113.8
I20,SCA,N,LM-LCI-TOT,IE,2022-Q4,115.5
I20,SCA,N,LM-LCI-TOT,IE,2023-Q1,123.5
I20,SCA,N,LM-LCI-TOT,IE,2023-Q2,126.7
I20,SCA,N,LM-LCI-TOT,IE,2023-Q3,128.3
I20,SCA,N,LM-LCI-TOT,IE,2023-Q4,130.2
I20,SCA,N,LM-LCI-TOT,IE,2024-Q1,129.5
I20,SCA,N,LM-LCI-TOT,IS,2021-Q1,105.2
I20,SCA,N,LM-LCI-TOT,IS,2021-Q2,107.0
I20,SCA,N,LM-LCI-TOT,IS,2021-Q3,106.7
I20,SCA,N,LM-LCI-TOT,IS,2021-Q4,110.4
I20,SCA,N,LM-LCI-TOT,IS,2022-Q1,113.1
I20,SCA,N,LM-LCI-TOT,IS,2022-Q2,117.2
I20,SCA,N,LM-LCI-TOT,IS,2022-Q3,117.5
I20,SCA,N,LM-LCI-TOT,IS,2022-Q4,120.7
I20,SCA,N,LM-LCI-TOT,IS,2023-Q1,124.3
I20,SCA,N,LM-LCI-TOT,IS,2023-Q2,127.8
I20,SCA,N,LM-LCI-TOT,IS,2023-Q3,129.7
I20,SCA,N,LM-LCI-TOT,IS,2023-Q4,132.2
I20,SCA,N,LM-LCI-TOT,IS,2024-Q1,138.5
I20,SCA,N,LM-LCI-TOT,IT,2021-Q1,101.0
I20,SCA,N,LM-LCI-TOT,IT,2021-Q2,99.9
I20,SCA,N,LM-LCI-TOT,IT,2021-Q3,98.5
I20,SCA,N,LM-LCI-TOT,IT,2021-Q4,98.7
I20,SCA,N,LM-LCI-TOT,IT,2022-Q1,100.0
I20,SCA,N,LM-LCI-TOT,IT,2022-Q2,98.0
I20,SCA,N,LM-LCI-TOT,IT,2022-Q3,98.7
I20,SCA,N,LM-LCI-TOT,IT,2022-Q4,101.0
I20,SCA,N,LM-LCI-TOT,IT,2023-Q1,98.4
I20,SCA,N,LM-LCI-TOT,IT,2023-Q2,101.3
I20,SCA,N,LM-LCI-TOT,IT,2023-Q3,100.1
I20,SCA,N,LM-LCI-TOT,IT,2023-Q4,98.7
I20,SCA,N,LM-LCI-TOT,IT,2024-Q1,98.0
I20,SCA,N,LM-LCI-TOT,LT,2021-Q1,107.0
I20,SCA,N,LM-LCI-TOT,LT,2021-Q2,108.9
I20,SCA,N,LM-LCI-TOT,LT,2021-Q3,109.6
I20,SCA,N,LM-LCI-TOT,LT,2021-Q4,112.4
I20,SCA,N,LM-LCI-TOT,LT,2022-Q1,126.2
I20,SCA,N,LM-LCI-TOT,LT,2022-Q2,129.6
I20,SCA,N,LM-LCI-TOT,LT,2022-Q3,131.9
I20,SCA,N,LM-LCI-TOT,LT,2022-Q4,136.2
I20,SCA,N,LM-LCI-TOT,LT,2023-Q1,143.4
I20,SCA,N,LM-LCI-TOT,LT,2023-Q2,145.2
I20,SCA,N,LM-LCI-TOT,LT,2023-Q3,161.4
I20,SCA,N,LM-LCI-TOT,LT,2023-Q4,165.4
I20,SCA,N,LM-LCI-TOT,LT,2024-Q1,156.2
I20,SCA,N,LM-LCI-TOT,LU,2021-Q1,101.2
I20,SCA,N,LM-LCI-TOT,LU,2021-Q2,101.1
I20,SCA,N,LM-LCI-TOT,LU,2021-Q3,103.4
I20,SCA,N,LM-LCI-TOT,LU,2021-Q4,105.9
I20,SCA,N,LM-LCI-TOT,LU,2022-Q1,106.3
I20,SCA,N,LM-LCI-TOT,LU,2022-Q2,107.0
I20,SCA,N,LM-LCI-TOT,LU,2022-Q3,108.6
I20,SCA,N,LM-LCI-TOT,LU,2022-Q4,110.0
I20,SCA,N,LM-LCI-TOT,LU,2023-Q1,113.5
I20,SCA,N,LM-LCI-TOT,LU,2023-Q2,114.0
I20,SCA,N,LM-LCI-TOT,LU,2023-Q3,118.3
I20,SCA,N,LM-LCI-TOT,LU,2023-Q4,119.3
I20,SCA,N,LM-LCI-TOT,LU,2024-Q1,117.6
I20,SCA,N,LM-LCI-TOT,LV,2021-Q1,96.8
I20,SCA,N,LM-LCI-TOT,LV,2021-Q2,100.0
I20,SCA,N,LM-LCI-TOT,LV,2021-Q3,104.5
I20,SCA,N,LM-LCI-TOT,LV,2021-Q4,106.1
I20,SCA,N,LM-LCI-TOT,LV,2022-Q1,109.2
I20,SCA,N,LM-LCI-TOT,LV,2022-Q2,109.6
I20,SCA,N,LM-LCI-TOT,LV,2022-Q3,109.6
I20,SCA,N,LM-LCI-TOT,LV,2022-Q4,113.1
I20,SCA,N,LM-LCI-TOT,LV,2023-Q1,113.5
I20,SCA,N,LM-LCI-TOT,LV,2023-Q2,116.3
I20,SCA,N,LM-LCI-TOT,LV,2023-Q3,118.2
I20,SCA,N,LM-LCI-TOT,LV,2023-Q4,118.8
I20,SCA,N,LM-LCI-TOT,LV,2024-Q1,130.8
I20,SCA,N,LM-LCI-TOT,MT,2021-Q1,101.2
I20,SCA,N,LM-LCI-TOT,MT,2021-Q2,104.1
I20,SCA,N,LM-LCI-TOT,MT,2021-Q3,99.9
I20,SCA,N,LM-LCI-TOT,MT,2021-Q4,111.7
I20,SCA,N,LM-LCI-TOT,MT,2022-Q1,111.8
I20,SCA,N,LM-LCI-TOT,MT,2022-Q2,115.3
I20,SCA,N,LM-LCI-TOT,MT,2022-Q3,122.4
I20,SCA,N,LM-LCI-TOT,MT,2022-Q4,122.0
I20,SCA,N,LM-LCI-TOT,MT,2023-Q1,129.2
I20,SCA,N,LM-LCI-TOT,MT,2023-Q2,132.7
I20,SCA,N,LM-LCI-TOT,MT,2023-Q3,131.2
I20,SCA,N,LM-LCI-TOT,MT,2023-Q4,130.9
I20,SCA,N,LM-LCI-TOT,MT,2024-Q1,149.7
I20,SCA,N,LM-LCI-TOT,NL,2021-Q1,98.6
I20,SCA,N,LM-LCI-TOT,NL,2021-Q2,100.2
I20,SCA,N,LM-LCI-TOT,NL,2021-Q3,105.2
I20,SCA,N,LM-LCI-TOT,NL,2021-Q4,103.7
I20,SCA,N,LM-LCI-TOT,NL,2022-Q1,106.3
I20,SCA,N,LM-LCI-TOT,NL,2022-Q2,110.5
I20,SCA,N,LM-LCI-TOT,NL,2022-Q3,112.3
I20,SCA,N,LM-LCI-TOT,NL,2022-Q4,114.5
I20,SCA,N,LM-LCI-TOT,NL,2023-Q1,118.0
I20,SCA,N,LM-LCI-TOT,NL,2023-Q2,119.3
I20,SCA,N,LM-LCI-TOT,NL,2023-Q3,121.7
I20,SCA,N,LM-LCI-TOT,NL,2023-Q4,123.7
I20,SCA,N,LM-LCI-TOT,NL,2024-Q1,
I20,SCA,N,LM-LCI-TOT,NO,2021-Q1,106.1
I20,SCA,N,LM-LCI-TOT,NO,2021-Q2,107.8
I20,SCA,N,LM-LCI-TOT,NO,2021-Q3,101.4
I20,SCA,N,LM-LCI-TOT,NO,2021-Q4,98.5
I20,SCA,N,LM-LCI-TOT,NO,2022-Q1,102.2
I20,SCA,N,LM-LCI-TOT,NO,2022-Q2,102.4
I20,SCA,N,LM-LCI-TOT,NO,2022-Q3,102.2
I20,SCA,N,LM-LCI-TOT,NO,2022-Q4,103.9
I20,SCA,N,LM-LCI-TOT,NO,2023-Q1,106.3
I20,SCA,N,LM-LCI-TOT,NO,2023-Q2,110.1
I20,SCA,N,LM-LCI-TOT,NO,2023-Q3,112.4
I20,SCA,N,LM-LCI-TOT,NO,2023-Q4,116.5
I20,SCA,N,LM-LCI-TOT,NO,2024-Q1,117.3
I20,SCA,N,LM-LCI-TOT,PL,2021-Q1,105.1
I20,SCA,N,LM-LCI-TOT,PL,2021-Q2,107.5
I20,SCA,N,LM-LCI-TOT,PL,2021-Q3,110.4
I20,SCA,N,LM-LCI-TOT,PL,2021-Q4,113.6
I20,SCA,N,LM-LCI-TOT,PL,2022-Q1,117.3
I20,SCA,N,LM-LCI-TOT,PL,2022-Q2,120.8
I20,SCA,N,LM-LCI-TOT,PL,2022-Q3,123.8
I20,SCA,N,LM-LCI-TOT,PL,2022-Q4,125.3
I20,SCA,N,LM-LCI-TOT,PL,2023-Q1,128.6
I20,SCA,N,LM-LCI-TOT,PL,2023-Q2,143.2
I20,SCA,N,LM-LCI-TOT,PL,2023-Q3,146.3
I20,SCA,N,LM-LCI-TOT,PL,2023-Q4,150.6
I20,SCA,N,LM-LCI-TOT,PL,2024-Q1,154.2
I20,SCA,N,LM-LCI-TOT,PT,2021-Q1,95.6
I20,SCA,N,LM-LCI-TOT,PT,2021-Q2,94.7
I20,SCA,N,LM-LCI-TOT,PT,2021-Q3,95.9
I20,SCA,N,LM-LCI-TOT,PT,2021-Q4,93.2
I20,SCA,N,LM-LCI-TOT,PT,2022-Q1,95.4
I20,SCA,N,LM-LCI-TOT,PT,2022-Q2,97.5
I20,SCA,N,LM-LCI-TOT,PT,2022-Q3,98.0
I20,SCA,N,LM-LCI-TOT,PT,2022-Q4,98.0
I20,SCA,N,LM-LCI-TOT,PT,2023-Q1,104.1
I20,SCA,N,LM-LCI-TOT,PT,2023-Q2,104.2
I20,SCA,N,LM-LCI-TOT,PT,2023-Q3,106.5
I20,SCA,N,LM-LCI-TOT,PT,2023-Q4,108.0
I20,SCA,N,LM-LCI-TOT,PT,2024-Q1,109.6
I20,SCA,N,LM-LCI-TOT,RO,2021-Q1,102.0
I20,SCA,N,LM-LCI-TOT,RO,2021-Q2,104.8
I20,SCA,N,LM-LCI-TOT,RO,2021-Q3,108.8
I20,SCA,N,LM-LCI-TOT,RO,2021-Q4,114.1
I20,SCA,N,LM-LCI-TOT,RO,2022-Q1,113.4
I20,SCA,N,LM-LCI-TOT,RO,2022-Q2,118.1
I20,SCA,N,LM-LCI-TOT,RO,2022-Q3,122.2
I20,SCA,N,LM-LCI-TOT,RO,2022-Q4,126.7
I20,SCA,N,LM-LCI-TOT,RO,2023-Q1,138.1
I20,SCA,N,LM-LCI-TOT,RO,2023-Q2,142.8
I20,SCA,N,LM-LCI-TOT,RO,2023-Q3,145.3
I20,SCA,N,LM-LCI-TOT,RO,2023-Q4,153.2
I20,SCA,N,LM-LCI-TOT,RO,2024-Q1,152.9
I20,SCA,N,LM-LCI-TOT,RS,2021-Q1,109.1
I20,SCA,N,LM-LCI-TOT,RS,2021-Q2,100.5
I20,SCA,N,LM-LCI-TOT,RS,2021-Q3,114.5
I20,SCA,N,LM-LCI-TOT,RS,2021-Q4,120.5
I20,SCA,N,LM-LCI-TOT,RS,2022-Q1,123.6
I20,SCA,N,LM-LCI-TOT,RS,2022-Q2,128.3
I20,SCA,N,LM-LCI-TOT,RS,2022-Q3,131.7
I20,SCA,N,LM-LCI-TOT,RS,2022-Q4,137.3
I20,SCA,N,LM-LCI-TOT,RS,2023-Q1,141.5
I20,SCA,N,LM-LCI-TOT,RS,2023-Q2,142.8
I20,SCA,N,LM-LCI-TOT,RS,2023-Q3,150.2
I20,SCA,N,LM-LCI-TOT,RS,2023-Q4,153.9
I20,SCA,N,LM-LCI-TOT,RS,2024-Q1,159.9
I20,SCA,N,LM-LCI-TOT,SE,2021-Q1,102.2
I20,SCA,N,LM-LCI-TOT,SE,2021-Q2,102.9
I20,SCA,N,LM-LCI-TOT,SE,2021-Q3,102.1
I20,SCA,N,LM-LCI-TOT,SE,2021-Q4,104.0
I20,SCA,N,LM-LCI-TOT,SE,2022-Q1,104.6
I20,SCA,N,LM-LCI-TOT,SE,2022-Q2,106.0
I20,SCA,N,LM-LCI-TOT,SE,2022-Q3,107.9
I20,SCA,N,LM-LCI-TOT,SE,2022-Q4,108.9
I20,SCA,N,LM-LCI-TOT,SE,2023-Q1,110.6
I20,SCA,N,LM-LCI-TOT,SE,2023-Q2,111.7
I20,SCA,N,LM-LCI-TOT,SE,2023-Q3,112.7
I20,SCA,N,LM-LCI-TOT,SE,2023-Q4,114.0
I20,SCA,N,LM-LCI-TOT,SE,2024-Q1,115.7
I20,SCA,N,LM-LCI-TOT,SI,2021-Q1,104.0
I20,SCA,N,LM-LCI-TOT,SI,2021-Q2,101.7
I20,SCA,N,LM-LCI-TOT,SI,2021-Q3,109.7
I20,SCA,N,LM-LCI-TOT,SI,2021-Q4,108.6
I20,SCA,N,LM-LCI-TOT,SI,2022-Q1,112.7
I20,SCA,N,LM-LCI-TOT,SI,2022-Q2,112.1
I20,SCA,N,LM-LCI-TOT,SI,2022-Q3,116.4
I20,SCA,N,LM-LCI-TOT,SI,2022-Q4,121.5
I20,SCA,N,LM-LCI-TOT,SI,2023-Q1,123.9
I20,SCA,N,LM-LCI-TOT,SI,2023-Q2,129.8
I20,SCA,N,LM-LCI-TOT,SI,2023-Q3,126.8
I20,SCA,N,LM-LCI-TOT,SI,2023-Q4,140.6
I20,SCA,N,LM-LCI-TOT,SI,2024-Q1,137.6
I20,SCA,N,LM-LCI-TOT,SK,2021-Q1,106.9
I20,SCA,N,LM-LCI-TOT,SK,2021-Q2,101.8
I20,SCA,N,LM-LCI-TOT,SK,2021-Q3,106.0
I20,SCA,N,LM-LCI-TOT,SK,2021-Q4,118.7
I20,SCA,N,LM-LCI-TOT,SK,2022-Q1,118.6
I20,SCA,N,LM-LCI-TOT,SK,2022-Q2,119.4
I20,SCA,N,LM-LCI-TOT,SK,2022-Q3,128.2
I20,SCA,N,LM-LCI-TOT,SK,2022-Q4,139.1
I20,SCA,N,LM-LCI-TOT,SK,2023-Q1,126.5
I20,SCA,N,LM-LCI-TOT,SK,2023-Q2,133.8
I20,SCA,N,LM-LCI-TOT,SK,2023-Q3,138.2
I20,SCA,N,LM-LCI-TOT,SK,2023-Q4,143.5
I20,SCA,N,LM-LCI-TOT,SK,2024-Q1,138.3
I20,SCA,N,LM-LCI-TOT,TR,2021-Q1,110.3
I20,SCA,N,LM-LCI-TOT,TR,2021-Q2,122.4
I20,SCA,N,LM-LCI-TOT,TR,2021-Q3,123.4
I20,SCA,N,LM-LCI-TOT,TR,2021-Q4,132.1
I20,SCA,N,LM-LCI-TOT,TR,2022-Q1,156.2
I20,SCA,N,LM-LCI-TOT,TR,2022-Q2,175.4
I20,SCA,N,LM-LCI-TOT,TR,2022-Q3,237.9
I20,SCA,N,LM-LCI-TOT,TR,2022-Q4,253.5
I20,SCA,N,LM-LCI-TOT,TR,2023-Q1,338.4
I20,SCA,N,LM-LCI-TOT,TR,2023-Q2,382.4
I20,SCA,N,LM-LCI-TOT,TR,2023-Q3,483.4
I20,SCA,N,LM-LCI-TOT,TR,2023-Q4,541.6
I20,SCA,N,LM-LCI-TOT,TR,2024-Q1,746.2
I20,SCA,O,LM-LCI-TOT,AT,2021-Q1,95.7
I20,SCA,O,LM-LCI-TOT,AT,2021-Q2,98.7
I20,SCA,O,LM-LCI-TOT,AT,2021-Q3,96.9
I20,SCA,O,LM-LCI-TOT,AT,2021-Q4,104.4
I20,SCA,O,LM-LCI-TOT,AT,2022-Q1,104.1
I20,SCA,O,LM-LCI-TOT,AT,2022-Q2,111.0
I20,SCA,O,LM-LCI-TOT,AT,2022-Q3,110.2
I20,SCA,O,LM-LCI-TOT,AT,2022-Q4,109.9
I20,SCA,O,LM-LCI-TOT,AT,2023-Q1,109.5
I20,SCA,O,LM-LCI-TOT,AT,2023-Q2,110.2
I20,SCA,O,LM-LCI-TOT,AT,2023-Q3,109.4
I20,SCA,O,LM-LCI-TOT,AT,2023-Q4,115.8
I20,SCA,O,LM-LCI-TOT,AT,2024-Q1,117.5
I20,SCA,O,LM-LCI-TOT,BE,2021-Q1,100.5
I20,SCA,O,LM-LCI-TOT,BE,2021-Q2,100.7
I20,SCA,O,LM-LCI-TOT,BE,2021-Q3,101.1
I20,SCA,O,LM-LCI-TOT,BE,2021-Q4,101.4
I20,SCA,O,LM-LCI-TOT,BE,2022-Q1,104.0
I20,SCA,O,LM-LCI-TOT,BE,2022-Q2,104.4
I20,SCA,O,LM-LCI-TOT,BE,2022-Q3,105.0
I20,SCA,O,LM-LCI-TOT,BE,2022-Q4,105.7
I20,SCA,O,LM-LCI-TOT,BE,2023-Q1,113.3
I20,SCA,O,LM-LCI-TOT,BE,2023-Q2,114.1
I20,SCA,O,LM-LCI-TOT,BE,2023-Q3,114.7
I20,SCA,O,LM-LCI-TOT,BE,2023-Q4,115.3
I20,SCA,O,LM-LCI-TOT,BE,2024-Q1,115.9
I20,SCA,O,LM-LCI-TOT,BG,2021-Q1,112.3
I20,SCA,O,LM-LCI-TOT,BG,2021-Q2,114.7
I20,SCA,O,LM-LCI-TOT,BG,2021-Q3,112.8
I20,SCA,O,LM-LCI-TOT,BG,2021-Q4,120.4
I20,SCA,O,LM-LCI-TOT,BG,2022-Q1,119.2
I20,SCA,O,LM-LCI-TOT,BG,2022-Q2,129.6
I20,SCA,O,LM-LCI-TOT,BG,2022-Q3,132.0
I20,SCA,O,LM-LCI-TOT,BG,2022-Q4,131.2
I20,SCA,O,LM-LCI-TOT,BG,2023-Q1,137.2
I20,SCA,O,LM-LCI-TOT,BG,2023-Q2,139.5
I20,SCA,O,LM-LCI-TOT,BG,2023-Q3,148.4
I20,SCA,O,LM-LCI-TOT,BG,2023-Q4,155.7
I20,SCA,O,LM-LCI-TOT,BG,2024-Q1,159.3
I20,SCA,O,LM-LCI-TOT,CY,2021-Q1,100.0
I20,SCA,O,LM-LCI-TOT,CY,2021-Q2,100.8
I20,SCA,O,LM-LCI-TOT,CY,2021-Q3,101.9
I20,SCA,O,LM-LCI-TOT,CY,2021-Q4,103.1
I20,SCA,O,LM-LCI-TOT,CY,2022-Q1,103.0
I20,SCA,O,LM-LCI-TOT,CY,2022-Q2,104.5
I20,SCA,O,LM-LCI-TOT,CY,2022-Q3,105.6
I20,SCA,O,LM-LCI-TOT,CY,2022-Q4,106.9
I20,SCA,O,LM-LCI-TOT,CY,2023-Q1,108.7
I20,SCA,O,LM-LCI-TOT,CY,2023-Q2,110.2
I20,SCA,O,LM-LCI-TOT,CY,2023-Q3,112.0
I20,SCA,O,LM-LCI-TOT,CY,2023-Q4,113.6
I20,SCA,O,LM-LCI-TOT,CY,2024-Q1,115.5
I20,SCA,O,LM-LCI-TOT,CZ,2021-Q1,102.7
I20,SCA,O,LM-LCI-TOT,CZ,2021-Q2,101.5
I20,SCA,O,LM-LCI-TOT,CZ,2021-Q3,103.7
I20,SCA,O,LM-LCI-TOT,CZ,2021-Q4,102.6
I20,SCA,O,LM-LCI-TOT,CZ,2022-Q1,102.7
I20,SCA,O,LM-LCI-TOT,CZ,2022-Q2,105.0
I20,SCA,O,LM-LCI-TOT,CZ,2022-Q3,104.9
I20,SCA,O,LM-LCI-TOT,CZ,2022-Q4,107.8
I20,SCA,O,LM-LCI-TOT,CZ,2023-Q1,109.8
I20,SCA,O,LM-LCI-TOT,CZ,2023-Q2,110.2
I20,SCA,O,LM-LCI-TOT,CZ,2023-Q3,111.3
I20,SCA,O,LM-LCI-TOT,CZ,2023-Q4,111.3
I20,SCA,O,LM-LCI-TOT,CZ,2024-Q1,111.8
I20,SCA,O,LM-LCI-TOT,DE,2021-Q1,97.6
I20,SCA,O,LM-LCI-TOT,DE,2021-Q2,98.8
I20,SCA,O,LM-LCI-TOT,DE,2021-Q3,103.2
I20,SCA,O,LM-LCI-TOT,DE,2021-Q4,103.0
I20,SCA,O,LM-LCI-TOT,DE,2022-Q1,101.7
